zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,variableData.type,variableData.text,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,builderName,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.unit
85584419,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4d36d814646b11f746fc7be70e4828ed-p_e.jpg,True,/homedetails/2823-S-Stratford-Dr-Bloomington-IN-47401/85584419_zpid/,FOR_SALE,House for sale,"$424,900",$425K,"2823 S Stratford Dr, Bloomington, IN 47401",3,2.0,1830,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Andy Walker,RE/MAX Acclaimed Properties,200848000,39.13831,-86.50922,85584419,2823 S Stratford Dr,47401,Bloomington,IN,39.13831,-86.50922,424900.0,2.0,3.0,1830.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,423700.0,1900.0,True,False,False,FOR_SALE,424900.0,200848000,True,False,False,USD,USA,294100.0,0.38,acres,False,,,,,,,,,,,,
94523456,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/589fe9b9d10c6255666bd2ca297715e4-p_e.jpg,True,/homedetails/3504-W-Fox-Trail-Pl-Bloomington-IN-47403/94523456_zpid/,FOR_SALE,House for sale,"$252,900",$253K,"3504 W Fox Trail Pl, Bloomington, IN 47403",3,2.0,1264,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Kaili Frye,Century 21 Scheetz - Bloomington,2011286000,39.12893,-86.57618,94523456,3504 W Fox Trail Pl,47403,Bloomington,IN,39.12893,-86.57618,252900.0,2.0,3.0,1264.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,246700.0,1650.0,True,False,False,FOR_SALE,252900.0,2011286000,True,False,False,USD,USA,200300.0,9583.2,sqft,False,PRICE_REDUCTION,"$7,000 (Mar 5)",1709625600000.0,"$7,000 (Mar 5)",-7000.0,,,,,,,
85579726,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0e8c444ee28691f007ca24b4f0f466fb-p_e.jpg,True,/homedetails/1516-W-Edinburgh-Bnd-Bloomington-IN-47403/85579726_zpid/,FOR_SALE,House for sale,"$339,000",$339K,"1516 W Edinburgh Bnd, Bloomington, IN 47403",4,3.0,1980,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Mike Avila,"Signature Realty Services, LLC",350958000,39.123974,-86.549355,85579726,1516 W Edinburgh Bnd,47403,Bloomington,IN,39.123974,-86.549355,339000.0,3.0,4.0,1980.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,338500.0,2370.0,True,False,False,FOR_SALE,339000.0,350958000,True,False,False,USD,USA,294000.0,6969.6,sqft,False,,,,,,,,,,,,
85594957,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/81c44b35fdf2b3262b708c540e7ea4de-p_e.jpg,True,/homedetails/4374-W-Vernal-Pike-Bloomington-IN-47404/85594957_zpid/,FOR_SALE,House for sale,"$279,000",$279K,"4374 W Vernal Pike, Bloomington, IN 47404",3,2.0,1056,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Sean Gillenwater,Millican Realty,323988000,39.179653,-86.59004,85594957,4374 W Vernal Pike,47404,Bloomington,IN,39.179653,-86.59004,279000.0,2.0,3.0,1056.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,278500.0,1683.0,True,False,False,FOR_SALE,279000.0,323988000,True,False,False,USD,USA,165100.0,1.14,acres,False,,,,,,,,,,,,
94519224,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9f679582d841cc00c41fb92630c90e9e-p_e.jpg,True,/homedetails/1024-S-Hawthorne-Dr-Bloomington-IN-47401/94519224_zpid/,FOR_SALE,House for sale,"$395,000",$395K,"1024 S Hawthorne Dr, Bloomington, IN 47401",3,2.0,1411,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Trish Sterling,Sterling Real Estate,172153000,39.15447,-86.52062,94519224,1024 S Hawthorne Dr,47401,Bloomington,IN,39.15447,-86.52062,395000.0,2.0,3.0,1411.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,393900.0,2058.0,True,False,False,FOR_SALE,395000.0,172153000,True,False,False,USD,USA,340400.0,0.38,acres,False,,,,,,,,,,,,
94514948,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7f66df2aa16317c077cc1b8ee66c2ae7-p_e.jpg,True,/homedetails/3950-W-Arlington-Rd-Bloomington-IN-47404/94514948_zpid/,FOR_SALE,House for sale,"$285,000",$285K,"3950 W Arlington Rd, Bloomington, IN 47404",3,1.0,1448,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Tammy Druckemiller,RE/MAX Realty Professionals,279317000,39.203617,-86.565216,94514948,3950 W Arlington Rd,47404,Bloomington,IN,39.203617,-86.565216,285000.0,1.0,3.0,1448.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,284600.0,1551.0,True,False,False,FOR_SALE,285000.0,279317000,True,False,False,USD,USA,165400.0,1.17,acres,False,,,,,,,,,,,,
85579863,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/92379afdf7a9fd234037890a28939c12-p_e.jpg,True,/homedetails/3879-S-McDougal-St-Bloomington-IN-47403/85579863_zpid/,FOR_SALE,House for sale,"$345,000",$345K,"3879 S McDougal St, Bloomington, IN 47403",3,3.0,2203,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Courtney Mullis,Berkshire Hathaway HomeServices Indiana Realty-Bloomington,353538000,39.12362,-86.55317,85579863,3879 S McDougal St,47403,Bloomington,IN,39.12362,-86.55317,345000.0,3.0,3.0,2203.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,344900.0,2228.0,True,False,False,FOR_SALE,345000.0,353538000,True,False,False,USD,USA,332200.0,0.26,acres,False,,,,,,,,,,,,
85575540,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f28ec51bd9d5366f230847f289327ac5-p_e.jpg,True,/homedetails/4655-N-Happy-Hollow-Rd-Bloomington-IN-47408/85575540_zpid/,FOR_SALE,House for sale,"$260,000",$260K,"4655 N Happy Hollow Rd, Bloomington, IN 47408",3,2.0,1492,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Listing provided by IRMLS,Laura Stevens,The Indiana Team LLC,1463806000,39.217213,-86.47409,85575540,4655 N Happy Hollow Rd,47408,Bloomington,IN,39.217213,-86.47409,260000.0,2.0,3.0,1492.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,251800.0,1900.0,True,False,False,FOR_SALE,260000.0,1463806000,True,False,False,USD,USA,172200.0,0.55,acres,False,3D_HOME,3D Tour,,,,,,,,,,
345325893,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fccc44c96852b406959f8587a271344d-p_e.jpg,True,/homedetails/1605-N-Breckenridge-Rd-Bloomington-IN-47404/345325893_zpid/,FOR_SALE,House for sale,"$295,200",$295K,"1605 N Breckenridge Rd, Bloomington, IN 47404",2,2.0,1220,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Chris Clark,Century 21 Scheetz - Bloomington,262990000,39.184467,-86.55346,345325893,1605 N Breckenridge Rd,47404,Bloomington,IN,39.184467,-86.55346,295200.0,2.0,2.0,1220.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,False,False,FOR_SALE,295200.0,262990000,True,False,False,USD,USA,,4181.76,sqft,False,,,,,,,,,,,,
85585352,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/67de32cca9f01b7e04eb83bd2afb1b6d-p_e.jpg,True,/homedetails/1702-S-High-St-Bloomington-IN-47401/85585352_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"1702 S High St, Bloomington, IN 47401",3,3.0,2292,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Brian Thompson,FC Tucker/Bloomington REALTORS,1065564000,39.148697,-86.50873,85585352,1702 S High St,47401,Bloomington,IN,39.148697,-86.50873,299900.0,3.0,3.0,2292.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,293200.0,1888.0,True,False,False,FOR_SALE,299900.0,1065564000,True,False,False,USD,USA,220800.0,0.27,acres,False,,,,,,,,,,,,
211052603,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0a3826be8607f88be994c24d137c5186-p_e.jpg,True,/homedetails/7545-W-Upland-Dr-Bloomington-IN-47404/211052603_zpid/,FOR_SALE,House for sale,"$395,000",$395K,"7545 W Upland Dr, Bloomington, IN 47404",3,2.0,1735,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Cortney Walcott,Century 21 Scheetz - Bloomington,289468000,39.223385,-86.639656,211052603,7545 W Upland Dr,47404,Bloomington,IN,39.223385,-86.639656,395000.0,2.0,3.0,1735.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,394300.0,2028.0,True,False,False,FOR_SALE,395000.0,289468000,True,False,False,USD,USA,368200.0,0.27,acres,False,,,,,,,,,,,,
85578662,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a4f953c4f93ef81a203d4a5d2d96e5c9-p_e.jpg,True,/homedetails/101-S-Heritage-Rd-Bloomington-IN-47408/85578662_zpid/,FOR_SALE,House for sale,"$390,000",$390K,"101 S Heritage Rd, Bloomington, IN 47408",3,2.0,1952,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Becky Wann,Becky Wann Real Estate Services,891902000,39.16598,-86.48246,85578662,101 S Heritage Rd,47408,Bloomington,IN,39.16598,-86.48246,390000.0,2.0,3.0,1952.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,373200.0,1889.0,True,False,False,FOR_SALE,390000.0,891902000,True,False,False,USD,USA,272800.0,0.37,acres,False,,,,,,,,,,,,
94525198,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f16264fe12c214e117b363889c354ff9-p_e.jpg,True,/homedetails/9127-S-Front-9-Dr-Bloomington-IN-47401/94525198_zpid/,FOR_SALE,House for sale,"$319,900",$320K,"9127 S Front 9 Dr, Bloomington, IN 47401",3,2.0,1567,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Todd Loucks,RE/MAX Connection,93369000,39.033833,-86.51776,94525198,9127 S Front 9 Dr,47401,Bloomington,IN,39.033833,-86.51776,319900.0,2.0,3.0,1567.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,319100.0,1690.0,True,False,False,FOR_SALE,319900.0,93369000,True,False,False,USD,USA,270200.0,0.52,acres,False,,,,,,,,,,,,
85576563,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/61f859ec7700898b309204c40d1ae8df-p_e.jpg,True,/homedetails/4223-E-Morningside-Dr-Bloomington-IN-47408/85576563_zpid/,FOR_SALE,House for sale,"$399,999",$400K,"4223 E Morningside Dr, Bloomington, IN 47408",4,2.0,2516,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Rebekah Sims,Century 21 Scheetz - Bloomington,1384777000,39.167618,-86.476585,85576563,4223 E Morningside Dr,47408,Bloomington,IN,39.167618,-86.476585,399999.0,2.0,4.0,2516.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,False,False,FOR_SALE,399999.0,1384777000,True,False,False,USD,USA,297800.0,0.35,acres,False,,,,,,,,,,,,
85593264,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4c617768d30980c463215fc3a0c0f9fa-p_e.jpg,True,/homedetails/2124-W-Popcorn-Rd-Springville-IN-47462/85593264_zpid/,FOR_SALE,House for sale,"$150,000",$150K,"2124 W Popcorn Rd, Springville, IN 47462",2,1.0,1282,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Aj Bowlen,RE/MAX Acclaimed Properties,33443000,39.01141,-86.563354,85593264,2124 W Popcorn Rd,47462,Springville,IN,39.01141,-86.563354,150000.0,1.0,2.0,1282.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,149500.0,1264.0,True,False,False,FOR_SALE,150000.0,33443000,True,False,False,USD,USA,143200.0,2.0,acres,False,TIME_ON_INFO,9 hours ago,,,,,False,,,,,
94514755,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a929570be7e9b37288672c288586c59a-p_e.jpg,True,/homedetails/3275-S-Knightridge-Rd-Bloomington-IN-47401/94514755_zpid/,FOR_SALE,House for sale,"$280,000",$280K,"3275 S Knightridge Rd, Bloomington, IN 47401",2,3.0,1511,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Tracee Lutes,RE/MAX Acclaimed Properties,2691711000,39.134735,-86.44861,94514755,3275 S Knightridge Rd,47401,Bloomington,IN,39.134735,-86.44861,280000.0,3.0,2.0,1511.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,270900.0,2070.0,True,False,False,FOR_SALE,280000.0,2691711000,True,False,False,USD,USA,133200.0,2.43,acres,False,PRICE_REDUCTION,"$20,000 (Mar 4)",1709539200000.0,"$20,000 (Mar 4)",-20000.0,,,,,,,
102880754,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/656202a41ef4c05dce32801683f4f92b-p_e.jpg,True,/homedetails/2683-S-Isabel-Ct-Bloomington-IN-47403/102880754_zpid/,FOR_SALE,House for sale,"$389,500",$390K,"2683 S Isabel Ct, Bloomington, IN 47403",4,3.0,2040,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Clara Perry,FC Tucker/Bloomington REALTORS,1655280000,39.13887,-86.55287,102880754,2683 S Isabel Ct,47403,Bloomington,IN,39.13887,-86.55287,389500.0,3.0,4.0,2040.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,382100.0,2370.0,True,False,False,FOR_SALE,389500.0,1655280000,True,False,False,USD,USA,298400.0,8712.0,sqft,False,PRICE_REDUCTION,"$4,500 (Mar 20)",1710918000000.0,"$4,500 (Mar 20)",-4500.0,,,,,,,
94526912,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/39961bec987ac5ab78f64d1c574bd93a-p_e.jpg,True,/homedetails/7290-W-Upland-Ct-Bloomington-IN-47404/94526912_zpid/,FOR_SALE,House for sale,"$339,900",$340K,"7290 W Upland Ct, Bloomington, IN 47404",4,3.0,1851,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Mandy J Ward,Hawkins & Root Real Estate,1155146000,39.2234,-86.6328,94526912,7290 W Upland Ct,47404,Bloomington,IN,39.2234,-86.6328,339900.0,3.0,4.0,1851.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,333100.0,2470.0,True,False,False,FOR_SALE,339900.0,1155146000,True,False,False,USD,USA,271300.0,0.415,acres,False,,,,,,,,,,,,
85579837,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b171854abc6a1907442027ac6ded3d96-p_e.jpg,True,/homedetails/3417-S-McDougal-Ct-Bloomington-IN-47403/85579837_zpid/,FOR_SALE,House for sale,"$389,000",$389K,"3417 S McDougal Ct, Bloomington, IN 47403",5,4.0,3564,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Sheila Pugh,Sheila F. Pugh Real Estate,378157000,39.12641,-86.55467,85579837,3417 S McDougal Ct,47403,Bloomington,IN,39.12641,-86.55467,389000.0,4.0,5.0,3564.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,388100.0,2299.0,True,False,False,FOR_SALE,389000.0,378157000,True,False,False,USD,USA,389300.0,10454.4,sqft,False,,,,,,,,,,,,
102875932,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d741abf2eabff2ce313805662cb4ef58-p_e.jpg,True,/homedetails/3998-W-Furr-Ct-Bloomington-IN-47404/102875932_zpid/,FOR_SALE,House for sale,"$245,000",$245K,"3998 W Furr Ct, Bloomington, IN 47404",3,2.0,1284,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Sara Price-Presslaff,FC Tucker/Bloomington REALTORS,1054638000,39.21918,-86.59305,102875932,3998 W Furr Ct,47404,Bloomington,IN,39.21918,-86.59305,245000.0,2.0,3.0,1284.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,,True,False,False,FOR_SALE,245000.0,1054638000,True,False,False,USD,USA,217700.0,9147.6,sqft,False,,,,,,,,,,,,
94527228,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ee4819a43a12379cbb12e59443f8e112-p_e.jpg,True,/homedetails/5523-N-Andrea-Dr-Bloomington-IN-47404/94527228_zpid/,FOR_SALE,House for sale,"$289,900",$290K,"5523 N Andrea Dr, Bloomington, IN 47404",3,2.0,1353,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Andy Walker,RE/MAX Acclaimed Properties,2156292000,39.23032,-86.598595,94527228,5523 N Andrea Dr,47404,Bloomington,IN,39.23032,-86.598595,289900.0,2.0,3.0,1353.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,283200.0,1800.0,True,False,False,FOR_SALE,289900.0,2156292000,True,False,False,USD,USA,273600.0,0.29,acres,False,,,,,,,,,,,,
243849410,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6d44984553a7834302a6371c6fce2e1c-p_e.jpg,True,/homedetails/12894-E-Quarry-View-Ln-Solsberry-IN-47459/243849410_zpid/,FOR_SALE,House for sale,"$254,900",$255K,"12894 E Quarry View Ln, Solsberry, IN 47459",3,2.0,2028,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Laura Wisley,Living the Dream Homes,852706000,39.145763,-86.70339,243849410,12894 E Quarry View Ln,47459,Solsberry,IN,39.145763,-86.70339,254900.0,2.0,3.0,2028.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,248600.0,1999.0,True,False,False,FOR_SALE,254900.0,852706000,True,False,False,USD,USA,140200.0,1.66,acres,False,,,,,,,,,,,,
94517868,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3cd44d9f9ef1b48519f1342c0152b6e7-p_e.jpg,True,/homedetails/800-W-Fairway-Ln-Bloomington-IN-47403/94517868_zpid/,FOR_SALE,House for sale,"$289,000",$289K,"800 W Fairway Ln, Bloomington, IN 47403",3,2.0,1966,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Jeff Franklin,FC Tucker/Bloomington REALTORS,1646533000,39.13242,-86.5452,94517868,800 W Fairway Ln,47403,Bloomington,IN,39.13242,-86.5452,289000.0,2.0,3.0,1966.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,279900.0,1900.0,True,False,False,FOR_SALE,289000.0,1646533000,True,False,False,USD,USA,298400.0,1.09,acres,False,,,,,,,,,,,,
94526685,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/313b9b70fc3b7fa94166903981e925bc-p_e.jpg,True,/homedetails/3991-W-Andy-Ct-Bloomington-IN-47404/94526685_zpid/,FOR_SALE,House for sale,"$300,000",$300K,"3991 W Andy Ct, Bloomington, IN 47404",3,2.0,1354,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Courtney Mullis,Berkshire Hathaway HomeServices Indiana Realty-Bloomington,4602659000,39.203026,-86.58634,94526685,3991 W Andy Ct,47404,Bloomington,IN,39.203026,-86.58634,300000.0,2.0,3.0,1354.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,1999.0,True,False,False,FOR_SALE,300000.0,4602659000,True,False,False,USD,USA,301600.0,0.47,acres,False,,,,,,,,,,,,
85591464,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/23e78d249adf7217495bdddedfd0d47c-p_e.jpg,True,/homedetails/5191-N-Brummetts-Creek-Rd-Bloomington-IN-47408/85591464_zpid/,FOR_SALE,House for sale,"$485,000",$485K,"5191 N Brummetts Creek Rd, Bloomington, IN 47408",3,3.0,3034,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Tracy J. Young,Century 21 Scheetz - Bloomington,2173981000,39.22492,-86.41488,85591464,5191 N Brummetts Creek Rd,47408,Bloomington,IN,39.22492,-86.41488,485000.0,3.0,3.0,3034.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,482100.0,2199.0,True,False,False,FOR_SALE,485000.0,2173981000,True,False,False,USD,USA,309300.0,5.0,acres,False,,,,,,,,,,,,
2069734841,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6f7477f2ddb25a5e19dc6c27fd37c4df-p_e.jpg,True,/homedetails/4285-N-Emma-Dr-Bloomington-IN-47404/2069734841_zpid/,FOR_SALE,House for sale,"$469,900",$470K,"4285 N Emma Dr, Bloomington, IN 47404",3,2.0,1840,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Kaili Frye,Century 21 Scheetz - Bloomington,805170000,39.21441,-86.57974,2069734841,4285 N Emma Dr,47404,Bloomington,IN,39.21441,-86.57974,469900.0,2.0,3.0,1840.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,468200.0,2058.0,True,False,False,FOR_SALE,469900.0,805170000,True,False,False,USD,USA,,9583.2,sqft,False,PRICE_REDUCTION,"$10,000 (Mar 18)",1710745200000.0,"$10,000 (Mar 18)",-10000.0,,,,,,,
85593411,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8113137b787eab4274aeb870b8c6dfc3-p_e.jpg,True,/homedetails/2875-E-Carowinds-Ct-Bloomington-IN-47401/85593411_zpid/,FOR_SALE,House for sale,"$279,900",$280K,"2875 E Carowinds Ct, Bloomington, IN 47401",4,2.0,1744,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Jim Stafford,Stafford Real Estate,2951815000,39.06294,-86.49435,85593411,2875 E Carowinds Ct,47401,Bloomington,IN,39.06294,-86.49435,279900.0,2.0,4.0,1744.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,270400.0,2400.0,True,False,False,FOR_SALE,279900.0,2951815000,True,False,False,USD,USA,194400.0,2.17,acres,False,,,,,,,,,,,,
85584994,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/83cca6898dba976c4a11e55cd81b71cc-p_e.jpg,True,/homedetails/1443-W-Adams-Hill-Cir-Bloomington-IN-47403/85584994_zpid/,FOR_SALE,House for sale,"$439,900",$440K,"1443 W Adams Hill Cir, Bloomington, IN 47403",4,4.0,2657,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Kerri Frye,Century 21 Scheetz - Bloomington,1320733000,39.138706,-86.55172,85584994,1443 W Adams Hill Cir,47403,Bloomington,IN,39.138706,-86.55172,439900.0,4.0,4.0,2657.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,431500.0,2370.0,True,False,False,FOR_SALE,439900.0,1320733000,True,False,False,USD,USA,361700.0,9147.6,sqft,False,,,,,,,,,,,,
85592142,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bf0c9b6931f0c2e12b7b39a26cdf9b35-p_e.jpg,True,/homedetails/2730-N-Mount-Gilead-Rd-Bloomington-IN-47408/85592142_zpid/,FOR_SALE,House for sale,"$265,000",$265K,"2730 N Mount Gilead Rd, Bloomington, IN 47408",4,2.0,1912,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Andy Walker,RE/MAX Acclaimed Properties,3906384000,39.189896,-86.440765,85592142,2730 N Mount Gilead Rd,47408,Bloomington,IN,39.189896,-86.440765,265000.0,2.0,4.0,1912.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,253800.0,2717.0,True,False,False,FOR_SALE,265000.0,3906384000,True,False,False,USD,USA,226000.0,2.0,acres,False,,,,,,,,,,,,
85579846,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/aedb1386660601883127f67b2fc70b11-p_e.jpg,True,/homedetails/3746-S-McDougal-St-Bloomington-IN-47403/85579846_zpid/,FOR_SALE,House for sale,"$349,500",$350K,"3746 S McDougal St, Bloomington, IN 47403",3,3.0,1823,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Jeff Franklin,FC Tucker/Bloomington REALTORS,3903787000,39.125137,-86.55312,85579846,3746 S McDougal St,47403,Bloomington,IN,39.125137,-86.55312,349500.0,3.0,3.0,1823.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,341500.0,2028.0,True,False,False,FOR_SALE,349500.0,3903787000,True,False,False,USD,USA,295500.0,7840.799999999999,sqft,False,PRICE_REDUCTION,"$10,000 (Mar 20)",1710918000000.0,"$10,000 (Mar 20)",-10000.0,,,,,,,
211072622,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bbb11a194996aa965015e87551d425be-p_e.jpg,True,/homedetails/3691-S-Glasgow-Cir-Bloomington-IN-47403/211072622_zpid/,FOR_SALE,House for sale,"$460,000",$460K,"3691 S Glasgow Cir, Bloomington, IN 47403",4,4.0,2496,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by IRMLS,Sarah Williamson,Orion Real Estate LLC,1485095000,39.12999,-86.551025,211072622,3691 S Glasgow Cir,47403,Bloomington,IN,39.12999,-86.551025,460000.0,4.0,4.0,2496.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,452800.0,2370.0,True,False,False,FOR_SALE,460000.0,1485095000,True,False,False,USD,USA,466800.0,8276.4,sqft,False,PRICE_REDUCTION,"$10,000 (Mar 19)",1710831600000.0,"$10,000 (Mar 19)",-10000.0,,,,,,,
